signal_id,signal_date,signal_type,action,reason,daily_return,positive_run,negative_run,order_status,execution_date,execution_price,execution_size,execution_action,resulting_trade_entry_date,resulting_trade_exit_date,resulting_trade_pnl,resulting_trade_pnl_net,resulting_trade_return_pct,resulting_trade_feedback
11,2001-10-24,entry,buy,Buy because the long-term trend is up (Close=95.78 > SMA(100)=95.69) and there were 1 consecutive negative return days (threshold n=1).,-0.009226947133492258,0,1,completed,2001-10-25,95.78199768066406,4645.335139669307,BUY,2001-10-25,2002-02-28,74724.85425203033,73760.25043863087,16.57878782924149,positive
12,2002-02-27,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,0.02332640007917064,1,0,completed,2002-02-28,111.86799621582031,-4645.335139669307,SELL,2001-10-25,2002-02-28,74724.85425203033,73760.25043863087,16.57878782924149,positive
13,2002-04-12,entry,buy,Buy because the long-term trend is up (Close=122.40 > SMA(100)=121.42) and there were 1 consecutive negative return days (threshold n=1).,-0.0013950676115754845,0,1,completed,2002-04-15,122.4020004272461,4207.543305605755,BUY,2002-04-15,2002-04-25,-19569.28802330138,-20579.7421702589,-3.9964915759805453,negative
14,2002-04-24,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,0.001309551506019968,1,0,completed,2002-04-25,117.7509994506836,-4207.543305605755,SELL,2002-04-15,2002-04-25,-19569.28802330138,-20579.7421702589,-3.9964915759805453,negative
15,2002-10-23,entry,buy,Buy because the long-term trend is up (Close=99.44 > SMA(100)=95.55) and there were 1 consecutive negative return days (threshold n=1).,-0.01911736273144571,0,1,completed,2002-10-24,99.43599700927734,4982.712270511452,BUY,2002-10-24,2003-01-02,21241.304842155296,20229.14161245581,4.083476859444088,positive
16,2002-12-31,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,0.007950941569993653,1,0,completed,2003-01-02,103.6989974975586,-4982.712270511452,SELL,2002-10-24,2003-01-02,21241.304842155296,20229.14161245581,4.083476859444088,positive
17,2003-01-24,entry,buy,Buy because the long-term trend is up (Close=108.26 > SMA(100)=107.64) and there were 1 consecutive negative return days (threshold n=1).,-0.00514613769045269,0,1,completed,2003-01-27,108.25900268554688,4754.141772905982,BUY,2003-01-27,2003-03-07,755.8922923840383,-274.2208938293444,-0.053281610421077,negative
18,2003-03-06,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,0.0024316997942732677,3,0,completed,2003-03-07,108.41799926757812,-4754.141772905982,SELL,2003-01-27,2003-03-07,755.8922923840383,-274.2208938293444,-0.053281610421077,negative
19,2003-04-17,entry,buy,Buy because the long-term trend is up (Close=112.19 > SMA(100)=110.65) and there were 1 consecutive negative return days (threshold n=1).,-0.012915733521354111,0,1,completed,2003-04-18,112.19200134277344,4585.158754229642,BUY,2003-04-18,2003-05-13,-23214.675004305776,-24220.29660352419,-4.708452808435816,negative
20,2003-05-12,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,0.006813639324608767,1,0,completed,2003-05-13,107.12899780273438,-4585.158754229642,SELL,2003-04-18,2003-05-13,-23214.675004305776,-24220.29660352419,-4.708452808435816,negative
21,2003-05-27,entry,buy,Buy because the long-term trend is up (Close=110.89 > SMA(100)=106.76) and there were 1 consecutive negative return days (threshold n=1).,-0.003271807667907467,0,1,completed,2003-05-28,110.88899993896484,4431.53834562935,BUY,2003-05-28,2003-06-16,-16618.268796110064,-17584.468237989982,-3.5788131363564144,negative
22,2003-06-13,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,0.021422050152148486,1,0,completed,2003-06-16,107.13899993896484,-4431.53834562935,SELL,2003-05-28,2003-06-16,-16618.268796110064,-17584.468237989982,-3.5788131363564144,negative
23,2003-06-18,entry,buy,Buy because the long-term trend is up (Close=111.07 > SMA(100)=107.90) and there were 1 consecutive negative return days (threshold n=1).,-0.005524159179829846,0,1,completed,2003-06-19,111.07499694824219,4273.721571499312,BUY,2003-06-19,2003-06-26,-15697.36446382293,-16631.074320382955,-3.5040565107567785,negative
24,2003-06-25,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,-0.0015432132696198142,0,1,completed,2003-06-26,107.4020004272461,-4273.721571499312,SELL,2003-06-19,2003-06-26,-15697.36446382293,-16631.074320382955,-3.5040565107567785,negative
25,2003-06-30,entry,buy,Buy because the long-term trend is up (Close=108.84 > SMA(100)=107.96) and there were 1 consecutive negative return days (threshold n=1).,-0.008815017677001769,0,1,completed,2003-07-01,108.84400177001953,4216.163338768032,BUY,2003-07-01,2003-07-07,-16084.673430767569,-16986.39693715192,-3.7016569274029556,negative
26,2003-07-04,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,-0.02085469334088408,0,1,completed,2003-07-07,105.02899932861328,-4216.163338768032,SELL,2003-07-01,2003-07-07,-16084.673430767569,-16986.39693715192,-3.7016569274029556,negative
27,2003-07-16,entry,buy,Buy because the long-term trend is up (Close=107.91 > SMA(100)=107.18) and there were 1 consecutive negative return days (threshold n=1).,-0.011649804730230362,0,1,completed,2003-07-17,107.91400146484375,4102.961680663001,BUY,2003-07-17,2003-07-28,-9440.925094626764,-10317.018195166667,-2.330669773889969,negative
28,2003-07-25,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,0.008219414140687276,2,0,completed,2003-07-28,105.61299896240234,-4102.961680663001,SELL,2003-07-17,2003-07-28,-9440.925094626764,-10317.018195166667,-2.330669773889969,negative
29,2003-08-06,entry,buy,Buy because the long-term trend is up (Close=113.11 > SMA(100)=107.10) and there were 1 consecutive negative return days (threshold n=1).,-0.016417538233052698,0,1,completed,2003-08-07,113.11100006103516,3827.796105579709,BUY,2003-08-07,2004-04-30,246004.7914690818,244892.854986549,56.57346900695486,positive
30,2004-04-29,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,-0.026977949975123483,0,1,completed,2004-04-30,177.37899780273438,-3827.796105579709,SELL,2003-08-07,2004-04-30,246004.7914690818,244892.854986549,56.57346900695486,positive
31,2004-07-19,entry,buy,Buy because the long-term trend is up (Close=189.45 > SMA(100)=183.91) and there were 1 consecutive negative return days (threshold n=1).,-0.01108194328155443,0,1,completed,2004-07-20,189.4499969482422,3513.402314548066,BUY,2004-07-20,2005-03-25,215143.19287576142,213596.8215673475,32.0938658872782,positive
32,2005-03-24,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,0.025745385707524937,1,0,completed,2005-03-25,250.68499755859375,-3513.402314548066,SELL,2004-07-20,2005-03-25,215143.19287576142,213596.8215673475,32.0938658872782,positive
33,2005-04-07,entry,buy,Buy because the long-term trend is up (Close=258.31 > SMA(100)=255.44) and there were 1 consecutive negative return days (threshold n=1).,-0.00865039076613916,0,1,completed,2005-04-08,258.31201171875,3362.333143081687,BUY,2005-04-08,2005-04-15,-43347.24443956649,-45040.95927164304,-5.1863917844728356,negative
34,2005-04-14,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,-0.029699715591411047,0,1,completed,2005-04-15,245.4199981689453,-3362.333143081687,SELL,2005-04-08,2005-04-15,-43347.24443956649,-45040.95927164304,-5.1863917844728356,negative
35,2005-06-17,entry,buy,Buy because the long-term trend is up (Close=265.29 > SMA(100)=258.36) and there were 1 consecutive negative return days (threshold n=1).,-0.0018961756840354393,0,1,completed,2005-06-20,265.2929992675781,3112.5665932750176,BUY,2005-06-20,2006-05-18,432954.89751834585,430870.4583669275,52.189284245094335,positive
36,2006-05-17,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,-0.014737833428294711,0,1,completed,2006-05-18,404.3919982910156,-3112.5665932750176,SELL,2005-06-20,2006-05-18,432954.89751834585,430870.4583669275,52.189284245094335,positive
37,2006-09-14,entry,buy,Buy because the long-term trend is up (Close=374.79 > SMA(100)=372.90) and there were 1 consecutive negative return days (threshold n=1).,-0.0078333453573729,0,1,completed,2006-09-15,374.7869873046875,3295.389392467125,BUY,2006-09-15,2007-01-12,5328.659129311008,2853.19234538454,0.23104210228592548,positive
38,2007-01-11,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,0.02758669873228814,1,0,completed,2007-01-12,376.40399169921875,-3295.389392467125,SELL,2006-09-15,2007-01-12,5328.659129311008,2853.19234538454,0.23104210228592548,positive
39,2007-01-16,entry,buy,Buy because the long-term trend is up (Close=388.89 > SMA(100)=383.08) and there were 1 consecutive negative return days (threshold n=1).,-0.003957131724352969,0,1,completed,2007-01-17,388.885009765625,3182.893565048148,BUY,2007-01-17,2007-08-22,202957.15766550959,200278.6413175907,16.185020668506027,positive
40,2007-08-21,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,-0.019151121088895495,0,2,completed,2007-08-22,452.6499938964844,-3182.893565048148,SELL,2007-01-17,2007-08-22,202957.15766550959,200278.6413175907,16.185020668506027,positive
41,2007-08-28,entry,buy,Buy because the long-term trend is up (Close=477.51 > SMA(100)=476.91) and there were 1 consecutive negative return days (threshold n=1).,-0.0034165592874816353,0,1,completed,2007-08-29,477.5069885253906,2990.624930513391,BUY,2007-08-29,2008-01-15,112964.99743249995,109995.94382631064,7.704168098699466,positive
42,2008-01-14,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,-0.00846864772365119,0,4,completed,2008-01-15,515.280029296875,-2990.624930513391,SELL,2007-08-29,2008-01-15,112964.99743249995,109995.94382631064,7.704168098699466,positive
43,2008-08-05,entry,buy,Buy because the long-term trend is up (Close=422.38 > SMA(100)=398.08) and there were 1 consecutive negative return days (threshold n=1).,-0.02361568481380205,0,1,completed,2008-08-06,428.71099853515625,3628.362473128255,BUY,2008-08-06,2008-09-16,-304622.77676235803,-307429.19178340025,-19.765745515603385,negative
44,2008-09-15,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,-0.052721950598866085,0,5,completed,2008-09-16,344.7550048828125,-3628.362473128255,SELL,2008-08-06,2008-09-16,-304622.77676235803,-307429.19178340025,-19.765745515603385,negative
45,2009-03-26,entry,buy,Buy because the long-term trend is up (Close=254.10 > SMA(100)=252.04) and there were 1 consecutive negative return days (threshold n=1).,-0.004957594722845737,0,1,completed,2009-03-27,255.33399963378906,4881.906522912241,BUY,2009-03-27,2010-05-26,1342026.3149021592,1338191.25515059,107.37439545039192,positive
46,2010-05-25,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,-0.04217695522281195,0,1,completed,2010-05-26,530.2319946289062,-4881.906522912241,SELL,2009-03-27,2010-05-26,1342026.3149021592,1338191.25515059,107.37439545039192,positive
47,2010-06-16,entry,buy,Buy because the long-term trend is up (Close=564.03 > SMA(100)=549.36) and there were 1 consecutive negative return days (threshold n=1).,-0.0003261551789006667,0,1,completed,2010-06-17,564.7169799804688,4453.254084768191,BUY,2010-06-17,2011-01-26,406439.61772746843,401003.521714069,15.94647312340705,positive
48,2011-01-25,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,-0.0007485036246166477,0,2,completed,2011-01-26,655.9849853515625,-4453.254084768191,SELL,2010-06-17,2011-01-26,406439.61772746843,401003.521714069,15.94647312340705,positive
49,2011-04-08,entry,buy,Buy because the long-term trend is up (Close=680.93 > SMA(100)=652.64) and there were 1 consecutive negative return days (threshold n=1).,-0.020106410673951802,0,1,completed,2011-04-11,678.5339965820312,4248.168068469032,BUY,2011-04-11,2011-05-20,-172148.55819888768,-177741.4625559897,-6.166413295962498,negative
50,2011-05-18,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,-0.025268689329269844,0,2,completed,2011-05-20,638.010986328125,-4248.168068469032,SELL,2011-04-11,2011-05-20,-172148.55819888768,-177741.4625559897,-6.166413295962498,negative
51,2011-09-21,entry,buy,Buy because the long-term trend is up (Close=608.28 > SMA(100)=607.78) and there were 1 consecutive negative return days (threshold n=1).,-0.0010051052167837637,0,1,completed,2011-09-22,598.5900268554688,4477.983630181492,BUY,2011-09-22,2011-09-28,-79242.59947911257,-84524.30956253083,-3.154024487154903,negative
52,2011-09-27,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,0.02570535751606795,2,0,completed,2011-09-28,580.8939819335938,-4477.983630181492,SELL,2011-09-22,2011-09-28,-79242.59947911257,-84524.30956253083,-3.154024487154903,negative
53,2012-01-31,entry,buy,Buy because the long-term trend is up (Close=571.71 > SMA(100)=549.89) and there were 1 consecutive negative return days (threshold n=1).,-0.01107899853091543,0,1,completed,2012-02-01,570.7969970703125,4623.937560674093,BUY,2012-02-01,2012-05-18,-17677.30426332901,-22938.286307612478,-0.8692714099514753,negative
54,2012-05-17,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,-0.013247575885959928,0,1,completed,2012-05-18,566.9739990234375,-4623.937560674093,SELL,2012-02-01,2012-05-18,-17677.30426332901,-22938.286307612478,-0.8692714099514753,negative
55,2012-06-28,entry,buy,Buy because the long-term trend is up (Close=608.23 > SMA(100)=594.93) and there were 1 consecutive negative return days (threshold n=1).,-0.005911654281597456,0,1,completed,2012-06-29,615.0089721679688,4310.525765928369,BUY,2012-06-29,2013-06-07,617853.5148708619,611933.6373143768,23.08583592746981,positive
56,2013-06-06,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,-0.04698202203255397,0,2,completed,2013-06-07,758.344970703125,-4310.525765928369,SELL,2012-06-29,2013-06-07,617853.5148708619,611933.6373143768,23.08583592746981,positive
57,2013-09-20,entry,buy,Buy because the long-term trend is up (Close=778.63 > SMA(100)=774.02) and there were 1 consecutive negative return days (threshold n=1).,-0.020173338743592506,0,1,completed,2013-09-23,778.7379760742188,4113.782995856571,BUY,2013-09-23,2013-09-27,-89014.03847302758,-95332.14252295833,-2.9763862529488017,negative
58,2013-09-26,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,-0.008081677932540554,0,5,completed,2013-09-27,757.0999755859375,-4113.782995856571,SELL,2013-09-23,2013-09-27,-89014.03847302758,-95332.14252295833,-2.9763862529488017,negative
59,2013-10-04,entry,buy,Buy because the long-term trend is up (Close=762.07 > SMA(100)=760.43) and there were 1 consecutive negative return days (threshold n=1).,-0.0008246599328107784,0,1,completed,2013-10-07,758.3920288085938,4084.3299060100653,BUY,2013-10-07,2013-11-14,-92162.91430062568,-98265.79787381022,-3.1726553140571316,negative
60,2013-11-13,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,0.005874448787651199,1,0,completed,2013-11-14,735.8270263671875,-4084.3299060100653,SELL,2013-10-07,2013-11-14,-92162.91430062568,-98265.79787381022,-3.1726553140571316,negative
61,2013-11-19,entry,buy,Buy because the long-term trend is up (Close=746.18 > SMA(100)=739.75) and there were 1 consecutive negative return days (threshold n=1).,-0.012963341379292781,0,1,completed,2013-11-20,745.968017578125,4046.2153155413957,BUY,2013-11-20,2013-12-09,-24131.5846766853,-30144.147527265937,-0.9987502938368362,negative
62,2013-12-06,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,0.01925909735973752,1,0,completed,2013-12-09,740.0040283203125,-4046.2153155413957,SELL,2013-11-20,2013-12-09,-24131.5846766853,-30144.147527265937,-0.9987502938368362,negative
63,2014-04-02,entry,buy,Buy because the long-term trend is up (Close=706.48 > SMA(100)=675.45) and there were 1 consecutive negative return days (threshold n=1).,-0.0029552230475009544,0,1,completed,2014-04-03,708.3610229492188,4233.036966273776,BUY,2014-04-03,2014-09-24,261072.50322212058,254814.39392767535,8.49808423932622,positive
64,2014-09-23,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,-0.002614741006373933,0,4,completed,2014-09-24,770.0360107421875,-4233.036966273776,SELL,2014-04-03,2014-09-24,261072.50322212058,254814.39392767535,8.49808423932622,positive
65,2014-10-24,entry,buy,Buy because the long-term trend is up (Close=794.17 > SMA(100)=786.79) and there were 1 consecutive negative return days (threshold n=1).,-0.0009761669087249292,0,1,completed,2014-10-27,797.8300170898438,4070.445110702808,BUY,2014-10-27,2014-11-12,-42646.011686870756,-49098.41225965447,-1.5120378648689758,negative
66,2014-11-11,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,0.008489434997302148,1,0,completed,2014-11-12,787.35302734375,-4070.445110702808,SELL,2014-10-27,2014-11-12,-42646.011686870756,-49098.41225965447,-1.5120378648689758,negative
67,2014-11-17,entry,buy,Buy because the long-term trend is up (Close=805.00 > SMA(100)=787.34) and there were 1 consecutive negative return days (threshold n=1).,-0.008764809150718644,0,1,completed,2014-11-18,808.0,3957.7565557723924,BUY,2014-11-18,2015-03-10,803.4361758117052,-5593.101854492294,-0.17493443923452778,negative
68,2015-03-09,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,0.0041738033137652675,1,0,completed,2015-03-10,808.2030029296875,-3957.7565557723924,SELL,2014-11-18,2015-03-10,803.4361758117052,-5593.101854492294,-0.17493443923452778,negative
69,2015-04-28,entry,buy,Buy because the long-term trend is up (Close=862.09 > SMA(100)=844.16) and there were 1 consecutive negative return days (threshold n=1).,-0.002226815927310999,0,1,completed,2015-04-29,863.9569702148438,3689.468929954768,BUY,2015-04-29,2015-05-07,-142988.98939238396,-149221.0851998426,-4.681978618443471,negative
70,2015-05-06,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,-0.011265203211397234,0,2,completed,2015-05-07,825.2009887695312,-3689.468929954768,SELL,2015-04-29,2015-05-07,-142988.98939238396,-149221.0851998426,-4.681978618443471,negative
71,2015-05-20,entry,buy,Buy because the long-term trend is up (Close=877.91 > SMA(100)=846.65) and there were 1 consecutive negative return days (threshold n=1).,-0.00970985547611325,0,1,completed,2015-05-21,879.8510131835938,3461.526898461489,BUY,2015-05-21,2015-05-29,-150683.74769931127,-156624.31984915916,-5.1433782057850035,negative
72,2015-05-28,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,-0.008571427743895965,0,1,completed,2015-05-29,836.3200073242188,-3461.526898461489,SELL,2015-05-21,2015-05-29,-150683.74769931127,-156624.31984915916,-5.1433782057850035,negative
73,2015-06-25,entry,buy,Buy because the long-term trend is up (Close=832.77 > SMA(100)=831.45) and there were 1 consecutive negative return days (threshold n=1).,-0.01026374454757617,0,1,completed,2015-06-26,832.1669921875,3470.4852688668043,BUY,2015-06-26,2015-07-03,-41944.27987580554,-47678.38217117757,-1.6511310712475098,negative
74,2015-07-02,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,0.0024276810486349998,1,0,completed,2015-07-03,820.0809936523438,-3470.4852688668043,SELL,2015-06-26,2015-07-03,-41944.27987580554,-47678.38217117757,-1.6511310712475098,negative
75,2015-07-14,entry,buy,Buy because the long-term trend is up (Close=830.41 > SMA(100)=827.31) and there were 1 consecutive negative return days (threshold n=1).,-0.004163635523902642,0,1,completed,2015-07-15,832.6580200195312,3425.8035772884164,BUY,2015-07-15,2015-07-24,-175205.89075357365,-180735.73051010168,-6.337482505972448,negative
76,2015-07-23,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,-0.03552957216987318,0,2,completed,2015-07-24,781.5150146484375,-3425.8035772884164,SELL,2015-07-15,2015-07-24,-175205.89075357365,-180735.73051010168,-6.337482505972448,negative
77,2015-10-15,entry,buy,Buy because the long-term trend is up (Close=792.63 > SMA(100)=783.24) and there were 1 consecutive negative return days (threshold n=1).,-0.001472667421825502,0,1,completed,2015-10-16,796.1489868164062,3372.463778389338,BUY,2015-10-16,2015-11-30,-134106.0715489769,-139341.93271790733,-5.190389114056377,negative
78,2015-11-27,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,0.008544218577303031,1,0,completed,2015-11-30,756.3839721679688,-3372.463778389338,SELL,2015-10-16,2015-11-30,-134106.0715489769,-139341.93271790733,-5.190389114056377,negative
79,2016-03-15,entry,buy,Buy because the long-term trend is up (Close=790.31 > SMA(100)=751.03) and there were 1 consecutive negative return days (threshold n=1).,-0.0134788581198092,0,1,completed,2016-03-16,791.68701171875,3214.8753014333893,BUY,2016-03-16,2016-05-23,-84718.36097834272,-89723.99265824481,-3.526218330308819,negative
80,2016-05-20,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,-0.01147274958257749,0,2,completed,2016-05-23,765.3350219726561,-3214.8753014333893,SELL,2016-03-16,2016-05-23,-84718.36097834272,-89723.99265824481,-3.526218330308819,negative
81,2016-05-25,entry,buy,Buy because the long-term trend is up (Close=786.09 > SMA(100)=777.12) and there were 1 consecutive negative return days (threshold n=1).,-0.010392202889608626,0,1,completed,2016-05-26,783.1400146484374,3123.70123490998,BUY,2016-05-26,2016-06-06,6466.084434935168,1567.0274887707455,0.0640715478427639,positive
82,2016-06-03,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,0.024483410089976898,1,0,completed,2016-06-06,785.2100219726562,-3123.70123490998,SELL,2016-05-26,2016-06-06,6466.084434935168,1567.0274887707455,0.0640715478427639,positive
83,2016-09-23,entry,buy,Buy because the long-term trend is up (Close=797.56 > SMA(100)=777.75) and there were 1 consecutive negative return days (threshold n=1).,-0.0004949608987774301,0,1,completed,2016-09-26,762.4349975585938,3080.633070849802,BUY,2016-09-26,2016-10-05,14460.586400137068,9748.560878032347,0.4151327232259008,positive
84,2016-10-04,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,-0.00217030320226419,0,1,completed,2016-10-05,767.1290283203124,-3080.633070849802,SELL,2016-09-26,2016-10-05,14460.586400137068,9748.560878032347,0.4151327232259008,positive
85,2016-10-10,entry,buy,Buy because the long-term trend is up (Close=778.35 > SMA(100)=772.74) and there were 1 consecutive negative return days (threshold n=1).,-0.0018043787886710128,0,1,completed,2016-10-11,777.7349853515626,3168.5663965274234,BUY,2016-10-11,2016-11-08,-67401.65774644431,-72262.86596867528,-2.9329075489463476,negative
86,2016-11-07,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,0.01905014637648539,1,0,completed,2016-11-08,756.4630126953125,-3168.5663965274234,SELL,2016-10-11,2016-11-08,-67401.65774644431,-72262.86596867528,-2.9329075489463476,negative
87,2016-12-14,entry,buy,Buy because the long-term trend is up (Close=768.81 > SMA(100)=766.43) and there were 1 consecutive negative return days (threshold n=1).,-0.0014857815077554681,0,1,completed,2016-12-15,763.260009765625,3118.60742905973,BUY,2016-12-15,2017-11-23,937316.2688594433,931618.3359170653,39.146181758271666,positive
88,2017-11-22,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,0.006609816063893881,2,0,completed,2017-11-23,1063.8160400390625,-3118.60742905973,SELL,2016-12-15,2017-11-23,937316.2688594433,931618.3359170653,39.146181758271666,positive
89,2017-12-12,entry,buy,Buy because the long-term trend is up (Close=1090.49 > SMA(100)=1071.43) and there were 1 consecutive negative return days (threshold n=1).,-0.0009801948088257184,0,1,completed,2017-12-13,1092.81103515625,3010.239348393346,BUY,2017-12-13,2018-04-13,43172.60874064769,36550.19057513542,1.1111637846079607,positive
90,2018-04-12,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,0.008990145499083724,1,0,completed,2018-04-13,1107.1529541015625,-3010.239348393346,SELL,2017-12-13,2018-04-13,43172.60874064769,36550.19057513542,1.1111637846079607,positive
91,2018-09-25,entry,buy,Buy because the long-term trend is up (Close=992.92 > SMA(100)=964.90) and there were 1 consecutive negative return days (threshold n=1).,-0.0025606005108815832,0,1,completed,2018-09-26,995.1250000000001,3341.011320450161,BUY,2018-09-26,2018-10-26,-185068.65801858116,-191533.0371410885,-5.76088999996168,negative
92,2018-10-25,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,0.011387142293679542,1,0,completed,2018-10-26,939.7319946289062,-3341.011320450161,SELL,2018-09-26,2018-10-26,-185068.65801858116,-191533.0371410885,-5.76088999996168,negative
93,2018-12-03,entry,buy,Buy because the long-term trend is up (Close=949.74 > SMA(100)=943.57) and there were 1 consecutive negative return days (threshold n=1).,-0.004627083666896792,0,1,completed,2018-12-04,946.4990234375,3301.32536144951,BUY,2018-12-04,2018-12-10,-46350.73703277305,-52553.78875706311,-1.6820478124370037,negative
