strategy,entry_run,exit_run,final_value,total_return_pct,annual_return_pct,annualized_volatility_pct,sharpe_ratio,max_drawdown_pct,closed_trades,win_rate_pct,buy_hold_return_pct
Trend Following,8,8,7314073.985448987,429.23855282633167,16.2640774180196,25.87464757899842,0.044859069869025436,70.78822386860763,5,80.0,68657.96570502703
Trend Following,8,9,51752337.947913215,624.9054701856494,24.53134490573304,32.87320816370712,0.05240613222236079,63.04729125332254,1,100.0,68657.96570502703
Trend Following,8,10,53355612.51575791,627.9564267003387,24.664802837957865,32.86911755857645,0.052615492266085015,63.04729125332254,1,100.0,68657.96570502703
Trend Following,9,1,89819.67486128966,-10.73661382271725,-0.3762237226538152,2.515780104504854,-0.008630466861778716,17.301671129229454,24,37.5,68657.96570502703
Trend Following,9,2,164987.0986830204,50.06970950556311,1.7733513413273698,4.263072692462741,0.027328142225638848,13.900183378673688,21,57.14285714285714,68657.96570502703
Trend Following,9,3,248782.87367245194,91.14103367859899,3.251454280836852,7.537689039100176,0.02914567058035645,26.39032775537793,20,75.0,68657.96570502703
Trend Following,9,4,206806.08599582384,72.66113855933396,2.583749135642627,9.458864066051675,0.02000500258280224,32.6542127750232,19,63.1578947368421,68657.96570502703
Trend Following,9,5,2495378.0126530253,321.7025318798703,11.956585826115107,17.302400413791247,0.04657829119469586,43.009020462050245,14,78.57142857142857,68657.96570502703
Trend Following,9,6,2371653.90342683,316.61726543044995,11.756888232718216,18.709878917076452,0.0433315737485584,52.99152878803161,11,54.54545454545454,68657.96570502703
Trend Following,9,7,1338743.6778085981,259.43167133041527,9.535595453730886,20.8778929762518,0.03407727686820645,59.0876960952352,10,70.0,68657.96570502703
Trend Following,9,8,8462979.065751242,443.8286340058636,16.861130695564764,25.448442815322647,0.0466077223754275,63.1799141412973,5,100.0,68657.96570502703
Trend Following,9,9,49187034.84698901,619.8215162394836,24.30927492338698,32.81402249634539,0.05212017672128432,63.04497747990688,1,100.0,68657.96570502703
Trend Following,9,10,50710811.92443744,622.8724233803489,24.442492710269573,32.80992717268205,0.05232988305331827,63.04497747990688,1,100.0,68657.96570502703
Trend Following,10,1,85281.43448750232,-15.92134047985381,-0.5573955883231293,2.3370280758221087,-0.014313130226976608,16.6054335848516,17,17.647058823529413,68657.96570502703
Trend Following,10,2,136597.4174106524,31.186785475210186,1.100898746126153,3.6118802595977986,0.02024303480972901,14.973294962678803,16,50.0,68657.96570502703
Trend Following,10,3,215486.81026487122,76.77295164151734,2.7319403707048386,6.957317300839073,0.026627006901101875,28.40825001588645,15,86.66666666666667,68657.96570502703
Trend Following,10,4,187556.68511194037,62.89109343297261,2.2324900048509195,8.547728571801535,0.019000544616651474,27.788624860298277,14,71.42857142857143,68657.96570502703
Trend Following,10,5,1628182.7214613361,279.00495910461814,10.290877489708885,16.348768190538408,0.042894241283114046,43.935254768240085,11,81.81818181818183,68657.96570502703
Trend Following,10,6,1632829.1479058934,279.2899276833934,10.301912058840724,17.84512056082107,0.0402413340341014,53.74528443077797,9,55.55555555555556,68657.96570502703
Trend Following,10,7,933527.6507055823,223.38003970216204,8.157967943438987,20.09286803389019,0.030931250700993708,58.977092045696125,8,75.0,68657.96570502703
Trend Following,10,8,3285361.2269543502,349.20617014283636,13.042849590655553,23.71971325262719,0.04004543352781668,63.08033808257351,4,100.0,68657.96570502703
Trend Following,10,9,47951666.15706055,617.2778641520856,24.19831543895127,32.81200752798979,0.051950553878041136,63.035889241123826,1,100.0,68657.96570502703
Trend Following,10,10,49437076.56289603,620.328577338579,24.331405848552663,32.807913590165036,0.05216023694805008,63.035889241123826,1,100.0,68657.96570502703
