signal_id,signal_date,signal_type,action,reason,daily_return,positive_run,negative_run,order_status,execution_date,execution_price,execution_size,execution_action,resulting_trade_entry_date,resulting_trade_exit_date,resulting_trade_pnl,resulting_trade_pnl_net,resulting_trade_return_pct,resulting_trade_feedback
24,1998-11-13,exit,sell,Sell because there were 1 consecutive positive return days (threshold m=1).,0.005991984564154285,1,0,completed,1998-11-16,21.15399932861328,-4751.141973128322,SELL,1998-11-13,1998-11-16,598.6412787339343,398.2286117932624,0.3986111692163523,positive
25,1998-12-09,entry,buy,Buy because there were 4 consecutive negative return days (threshold n=4).,-0.04123790610217426,0,4,completed,1998-12-10,23.854000091552734,4204.130528518192,BUY,1998-12-10,1998-12-11,706.2908495938917,505.01389871995264,0.5035926776704719,positive
26,1998-12-10,exit,sell,Sell because there were 1 consecutive positive return days (threshold m=1).,0.0070428132360751405,1,0,completed,1998-12-11,24.02199935913086,-4204.130528518192,SELL,1998-12-10,1998-12-11,706.2908495938917,505.01389871995264,0.5035926776704719,positive
27,1999-01-12,entry,buy,Buy because there were 4 consecutive negative return days (threshold n=4).,-0.001048448984707906,0,4,completed,1999-01-13,26.67799949645996,3777.085805452825,BUY,1999-01-13,1999-01-15,-4275.661016505087,-4472.915541920495,-4.439054254151645,negative
28,1999-01-14,exit,sell,Sell because there were 1 consecutive positive return days (threshold m=1).,0.04375890209663402,1,0,completed,1999-01-15,25.54599952697754,-3777.085805452825,SELL,1999-01-13,1999-01-15,-4275.661016505087,-4472.915541920495,-4.439054254151645,negative
29,1999-04-13,entry,buy,Buy because there were 4 consecutive negative return days (threshold n=4).,-0.0890392143306935,0,4,completed,1999-04-14,39.86000061035156,2421.370345540514,BUY,1999-04-14,1999-04-15,9578.944190521337,9376.333599428552,9.716300997993752,positive
30,1999-04-14,exit,sell,Sell because there were 1 consecutive positive return days (threshold m=1).,0.0992473964165197,1,0,completed,1999-04-15,43.816001892089844,-2421.370345540514,SELL,1999-04-14,1999-04-15,9578.944190521337,9376.333599428552,9.716300997993752,positive
31,1999-05-25,entry,buy,Buy because there were 4 consecutive negative return days (threshold n=4).,-0.03527940150307263,0,4,completed,1999-05-26,50.86199951171875,2072.7329122461915,BUY,1999-05-26,1999-05-28,3708.1222162382887,3493.567413280872,3.315018432436698,positive
32,1999-05-27,exit,sell,Sell because there were 1 consecutive positive return days (threshold m=1).,0.03688607473975947,1,0,completed,1999-05-28,52.6510009765625,-2072.7329122461915,SELL,1999-05-26,1999-05-28,3708.1222162382887,3493.567413280872,3.315018432436698,positive
33,1999-06-16,entry,buy,Buy because there were 4 consecutive negative return days (threshold n=4).,-0.030451635968801405,0,4,completed,1999-06-17,50.814998626708984,2139.9632461280785,BUY,1999-06-17,1999-06-18,3875.47520201333,3654.1152679849047,3.361859351972385,positive
34,1999-06-17,exit,sell,Sell because there were 1 consecutive positive return days (threshold m=1).,0.03563910012629079,1,0,completed,1999-06-18,52.625999450683594,-2139.9632461280785,SELL,1999-06-17,1999-06-18,3875.47520201333,3654.1152679849047,3.361859351972385,positive
35,1999-06-24,entry,buy,Buy because there were 4 consecutive negative return days (threshold n=4).,-0.007700414198353989,0,4,completed,1999-06-25,50.9010009765625,2204.5468019275445,BUY,1999-06-25,1999-07-01,-3084.1655507618243,-3305.508663046646,-2.946458893879944,negative
36,1999-06-30,exit,sell,Sell because there were 1 consecutive positive return days (threshold m=1).,0.05854928932460668,1,0,completed,1999-07-01,49.50199890136719,-2204.5468019275445,SELL,1999-06-25,1999-07-01,-3084.1655507618243,-3305.508663046646,-2.946458893879944,negative
37,1999-10-05,entry,buy,Buy because there were 4 consecutive negative return days (threshold n=4).,-0.00483720948428723,0,4,completed,1999-10-06,58.22200012207031,1873.4053357701587,BUY,1999-10-06,1999-10-07,1895.8881436403863,1675.8454441209512,1.5367706757839754,positive
38,1999-10-06,exit,sell,Sell because there were 1 consecutive positive return days (threshold m=1).,0.01738176351681253,1,0,completed,1999-10-07,59.23400115966797,-1873.4053357701587,SELL,1999-10-06,1999-10-07,1895.8881436403863,1675.8454441209512,1.5367706757839754,positive
39,1999-11-26,entry,buy,Buy because there were 4 consecutive negative return days (threshold n=4).,-0.0622698812530218,0,4,completed,1999-11-29,79.9489974975586,1384.2007069968781,BUY,1999-11-29,1999-11-30,1521.2352252310661,1298.3830722862106,1.173420664891909,positive
40,1999-11-29,exit,sell,Sell because there were 1 consecutive positive return days (threshold m=1).,0.013746251458263359,1,0,completed,1999-11-30,81.0479965209961,-1384.2007069968781,SELL,1999-11-29,1999-11-30,1521.2352252310661,1298.3830722862106,1.173420664891909,positive
41,2000-03-30,entry,buy,Buy because there were 4 consecutive negative return days (threshold n=4).,-0.07464288832659571,0,4,completed,2000-03-31,156.86099243164062,713.3636033014978,BUY,2000-03-31,2000-04-03,1669.2791043747131,1443.8119797133702,1.2909402824356784,positive
42,2000-03-31,exit,sell,Sell because there were 1 consecutive positive return days (threshold m=1).,0.014917740608452856,1,0,completed,2000-04-03,159.2010040283203,-713.3636033014978,SELL,2000-03-31,2000-04-03,1669.2791043747131,1443.8119797133702,1.2909402824356784,positive
43,2000-05-23,entry,buy,Buy because there were 4 consecutive negative return days (threshold n=4).,-0.040476994424411106,0,4,completed,2000-05-24,155.83900451660156,726.8433503574204,BUY,2000-05-24,2000-05-25,1714.618761015424,1486.363053935985,1.3137481444812185,positive
44,2000-05-24,exit,sell,Sell because there were 1 consecutive positive return days (threshold m=1).,0.015137375508723405,1,0,completed,2000-05-25,158.197998046875,-726.8433503574204,SELL,2000-05-24,2000-05-25,1714.618761015424,1486.363053935985,1.3137481444812185,positive
45,2000-06-14,entry,buy,Buy because there were 4 consecutive negative return days (threshold n=4).,-0.027527037621154493,0,4,completed,2000-06-15,151.83900451660156,755.2907069270993,BUY,2000-06-15,2000-06-20,-4833.867439226383,-5058.398749908059,-4.412480123435884,negative
46,2000-06-19,exit,sell,Sell because there were 1 consecutive positive return days (threshold m=1).,0.013413239763734097,1,0,completed,2000-06-20,145.43899536132812,-755.2907069270993,SELL,2000-06-15,2000-06-20,-4833.867439226383,-5058.398749908059,-4.412480123435884,negative
47,2000-08-08,entry,buy,Buy because there were 4 consecutive negative return days (threshold n=4).,-0.017200602069801896,0,4,completed,2000-08-09,132.33099365234375,830.3202992392276,BUY,2000-08-09,2000-08-11,-2391.313846425011,-2608.676753074663,-2.375092903863588,negative
48,2000-08-10,exit,sell,Sell because there were 1 consecutive positive return days (threshold m=1).,0.00320839338034129,1,0,completed,2000-08-11,129.4510040283203,-830.3202992392276,SELL,2000-08-09,2000-08-11,-2391.313846425011,-2608.676753074663,-2.375092903863588,negative
49,2000-09-08,entry,buy,Buy because there were 4 consecutive negative return days (threshold n=4).,-0.010156623019784483,0,4,completed,2000-09-11,121.7249984741211,882.3074034003837,BUY,2000-09-11,2000-09-13,-4778.5772199271,-4988.596377372407,-4.646543465933778,negative
50,2000-09-12,exit,sell,Sell because there were 1 consecutive positive return days (threshold m=1).,0.005889574891592808,1,0,completed,2000-09-13,116.30899810791016,-882.3074034003837,SELL,2000-09-11,2000-09-13,-4778.5772199271,-4988.596377372407,-4.646543465933778,negative
51,2000-09-19,entry,buy,Buy because there were 4 consecutive negative return days (threshold n=4).,-0.04453982611734819,0,4,completed,2000-09-20,103.78399658203125,989.1669636461827,BUY,2000-09-20,2000-09-21,8035.0043324292255,7821.649926548569,7.620293380721003,positive
52,2000-09-20,exit,sell,Sell because there were 1 consecutive positive return days (threshold m=1).,0.07826833968773173,1,0,completed,2000-09-21,111.90699768066406,-989.1669636461827,SELL,2000-09-20,2000-09-21,8035.0043324292255,7821.649926548569,7.620293380721003,positive
53,2000-11-21,entry,buy,Buy because there were 4 consecutive negative return days (threshold n=4).,-0.05059201129034396,0,4,completed,2000-11-22,113.13999938964844,973.0446243435929,BUY,2000-11-22,2000-11-23,2340.1711337477273,2117.65042620531,1.923646460105461,positive
54,2000-11-22,exit,sell,Sell because there were 1 consecutive positive return days (threshold m=1).,0.021256839245810788,1,0,completed,2000-11-23,115.54499816894531,-973.0446243435929,SELL,2000-11-22,2000-11-23,2340.1711337477273,2117.65042620531,1.923646460105461,positive
55,2000-11-28,entry,buy,Buy because there were 4 consecutive negative return days (threshold n=4).,-0.09010519370519665,0,4,completed,2000-11-29,96.41699981689453,1162.6791574320166,BUY,2000-11-29,2000-12-06,-10305.98620640549,-10519.884292417544,-9.389689290511246,negative
56,2000-12-05,exit,sell,Sell because there were 1 consecutive positive return days (threshold m=1).,0.1945127189368061,1,0,completed,2000-12-06,87.5530014038086,-1162.6791574320166,SELL,2000-11-29,2000-12-06,-10305.98620640549,-10519.884292417544,-9.389689290511246,negative
57,2001-02-12,entry,buy,Buy because there were 4 consecutive negative return days (threshold n=4).,-0.04929866539343586,0,4,completed,2001-02-13,90.75299835205078,1125.121460288654,BUY,2001-02-13,2001-02-14,3485.625803270501,3277.9238854043642,3.210593780115688,positive
58,2001-02-13,exit,sell,Sell because there were 1 consecutive positive return days (threshold m=1).,0.03413660847585542,1,0,completed,2001-02-14,93.85099792480469,-1125.121460288654,SELL,2001-02-13,2001-02-14,3485.625803270501,3277.9238854043642,3.210593780115688,positive
59,2001-03-26,entry,buy,Buy because there were 4 consecutive negative return days (threshold n=4).,-0.004100060930460336,0,4,completed,2001-03-27,83.31300354003906,1262.9741967230727,BUY,2001-03-27,2001-04-02,-3897.5461567559737,-4104.092958044353,-3.903417838381742,negative
60,2001-03-30,exit,sell,Sell because there were 1 consecutive positive return days (threshold m=1).,0.12053573807148532,1,0,completed,2001-04-02,80.22699737548828,-1262.9741967230727,SELL,2001-03-27,2001-04-02,-3897.5461567559737,-4104.092958044353,-3.903417838381742,negative
61,2001-07-11,entry,buy,Buy because there were 4 consecutive negative return days (threshold n=4).,-0.07809278913246143,0,4,completed,2001-07-12,87.30000305175781,1160.633240211382,BUY,2001-07-12,2001-07-13,4556.640150557668,4349.43693958226,4.294976485699742,positive
62,2001-07-12,exit,sell,Sell because there were 1 consecutive positive return days (threshold m=1).,0.04497130281563977,1,0,completed,2001-07-13,91.22599792480469,-1160.633240211382,SELL,2001-07-12,2001-07-13,4556.640150557668,4349.43693958226,4.294976485699742,positive
63,2001-08-09,entry,buy,Buy because there were 4 consecutive negative return days (threshold n=4).,-0.020485064024637234,0,4,completed,2001-08-10,93.81500244140625,1124.0766163268206,BUY,2001-08-10,2001-08-13,214.69218454838278,3.5669913537777234,0.0033826997490059895,positive
64,2001-08-10,exit,sell,Sell because there were 1 consecutive positive return days (threshold m=1).,0.0020358605524164464,1,0,completed,2001-08-13,94.00599670410156,-1124.0766163268206,SELL,2001-08-10,2001-08-13,214.69218454838278,3.5669913537777234,0.0033826997490059895,positive
65,2001-09-03,entry,buy,Buy because there were 4 consecutive negative return days (threshold n=4).,-0.026581900937809544,0,4,completed,2001-09-04,96.16300201416016,1096.6654216065913,BUY,2001-09-04,2001-09-06,154.6285526787675,-56.44335416754012,-0.05355428767627627,negative
66,2001-09-05,exit,sell,Sell because there were 1 consecutive positive return days (threshold m=1).,0.003312991407651289,1,0,completed,2001-09-06,96.30400085449219,-1096.6654216065913,SELL,2001-09-04,2001-09-06,154.6285526787675,-56.44335416754012,-0.05355428767627627,negative
67,2001-09-13,entry,buy,Buy because there were 4 consecutive negative return days (threshold n=4).,-0.08929745947291934,0,4,completed,2001-09-14,84.65799713134766,1245.0686471688957,BUY,2001-09-14,2001-09-20,-7052.061142275724,-7255.819117054159,-6.884130690276493,negative
68,2001-09-19,exit,sell,Sell because there were 1 consecutive positive return days (threshold m=1).,0.025429993388221606,1,0,completed,2001-09-20,78.99400329589844,-1245.0686471688957,SELL,2001-09-14,2001-09-20,-7052.061142275724,-7255.819117054159,-6.884130690276493,negative
69,2002-01-11,entry,buy,Buy because there were 4 consecutive negative return days (threshold n=4).,-0.014646939684577087,0,4,completed,2002-01-14,136.16200256347656,723.4910470212064,BUY,2002-01-14,2002-01-15,162.06128799852465,-35.12475288778157,-0.03567952386642237,negative
70,2002-01-14,exit,sell,Sell because there were 1 consecutive positive return days (threshold m=1).,0.0016450920170116845,1,0,completed,2002-01-15,136.38600158691406,-723.4910470212064,SELL,2002-01-14,2002-01-15,162.06128799852465,-35.12475288778157,-0.03567952386642237,negative
71,2002-02-07,entry,buy,Buy because there were 4 consecutive negative return days (threshold n=4).,-0.04530319552093143,0,4,completed,2002-02-08,117.02100372314455,841.5465442160898,BUY,2002-02-08,2002-02-12,-226.38007814420075,-423.1109406338775,-0.429926723186258,negative
72,2002-02-11,exit,sell,Sell because there were 1 consecutive positive return days (threshold m=1).,0.037306846065293,1,0,completed,2002-02-12,116.75199890136719,-841.5465442160898,SELL,2002-02-08,2002-02-12,-226.38007814420075,-423.1109406338775,-0.429926723186258,negative
73,2002-05-17,entry,buy,Buy because there were 4 consecutive negative return days (threshold n=4).,-0.05429185565041694,0,4,completed,2002-05-20,106.0989990234375,924.388229795108,BUY,2002-05-20,2002-05-21,1403.2192452823124,1205.6626942564135,1.2298228708081587,positive
74,2002-05-20,exit,sell,Sell because there were 1 consecutive positive return days (threshold m=1).,0.014307370999455893,1,0,completed,2002-05-21,107.61699676513672,-924.388229795108,SELL,2002-05-20,2002-05-21,1403.2192452823124,1205.6626942564135,1.2298228708081587,positive
75,2002-05-31,entry,buy,Buy because there were 4 consecutive negative return days (threshold n=4).,-0.00898354824017722,0,4,completed,2002-06-03,104.13700103759766,952.8029851179285,BUY,2002-06-03,2002-06-05,-254.3967687010729,-452.58646283207554,-0.456519722688557,negative
76,2002-06-04,exit,sell,Sell because there were 1 consecutive positive return days (threshold m=1).,0.006794715825774844,1,0,completed,2002-06-05,103.87000274658203,-952.8029851179285,SELL,2002-06-03,2002-06-05,-254.3967687010729,-452.58646283207554,-0.456519722688557,negative
77,2002-06-12,entry,buy,Buy because there were 4 consecutive negative return days (threshold n=4).,-0.0017795433428873242,0,4,completed,2002-06-13,97.04100036621094,1018.0448257678945,BUY,2002-06-13,2002-06-14,715.6884950680303,517.3886299526395,0.5237377011306109,positive
78,2002-06-13,exit,sell,Sell because there were 1 consecutive positive return days (threshold m=1).,0.007244390793937905,1,0,completed,2002-06-14,97.74400329589844,-1018.0448257678945,SELL,2002-06-13,2002-06-14,715.6884950680303,517.3886299526395,0.5237377011306109,positive
79,2002-08-22,entry,buy,Buy because there were 4 consecutive negative return days (threshold n=4).,-0.01733034331522676,0,4,completed,2002-08-23,94.63600158691406,1049.1103369095108,BUY,2002-08-23,2002-08-27,-1035.4713902687804,-1233.0031338957444,-1.242030639035538,negative
80,2002-08-26,exit,sell,Sell because there were 1 consecutive positive return days (threshold m=1).,0.0016150182334186969,1,0,completed,2002-08-27,93.64900207519531,-1049.1103369095108,SELL,2002-08-23,2002-08-27,-1035.4713902687804,-1233.0031338957444,-1.242030639035538,negative
81,2003-03-24,entry,buy,Buy because there were 4 consecutive negative return days (threshold n=4).,-0.0546318524822621,0,4,completed,2003-03-25,88.927001953125,1103.2898037328657,BUY,2003-03-25,2003-03-26,3256.9069215357617,3057.425505551395,3.1170711878229453,positive
82,2003-03-25,exit,sell,Sell because there were 1 consecutive positive return days (threshold m=1).,0.03319571991379422,1,0,completed,2003-03-26,91.87899780273438,-1103.2898037328657,SELL,2003-03-25,2003-03-26,3256.9069215357617,3057.425505551395,3.1170711878229453,positive
83,2003-05-06,entry,buy,Buy because there were 4 consecutive negative return days (threshold n=4).,-0.013426844296117846,0,4,completed,2003-05-07,109.62899780273438,921.442417483905,BUY,2003-05-07,2003-05-09,-1649.382770901919,-1849.7670056543957,-1.8320273569489978,negative
84,2003-05-08,exit,sell,Sell because there were 1 consecutive positive return days (threshold m=1).,0.010078364171151932,1,0,completed,2003-05-09,107.83899688720703,-921.442417483905,SELL,2003-05-07,2003-05-09,-1649.382770901919,-1849.7670056543957,-1.8320273569489978,negative
85,2003-06-11,entry,buy,Buy because there were 4 consecutive negative return days (threshold n=4).,-0.004452911117161951,0,4,completed,2003-06-12,105.97299957275389,936.6492456238602,BUY,2003-06-12,2003-06-16,1092.1333634086327,892.5221698325888,0.899804035545466,positive
86,2003-06-13,exit,sell,Sell because there were 1 consecutive positive return days (threshold m=1).,0.021422050152148486,1,0,completed,2003-06-16,107.13899993896486,-936.6492456238602,SELL,2003-06-12,2003-06-16,1092.1333634086327,892.5221698325888,0.899804035545466,positive
87,2003-06-23,entry,buy,Buy because there were 4 consecutive negative return days (threshold n=4).,-0.0033753876018214335,0,4,completed,2003-06-24,107.4749984741211,931.4485004785873,BUY,2003-06-24,2003-06-25,86.62687088648971,-113.67460831971391,-0.11360732599479152,negative
88,2003-06-24,exit,sell,Sell because there were 1 consecutive positive return days (threshold m=1).,0.0008653391082236173,1,0,completed,2003-06-25,107.56800079345703,-931.4485004785873,SELL,2003-06-24,2003-06-25,86.62687088648971,-113.67460831971391,-0.11360732599479152,negative
89,2003-08-28,entry,buy,Buy because there were 4 consecutive negative return days (threshold n=4).,-0.009842256227640789,0,4,completed,2003-08-29,115.08999633789062,868.8803412259073,BUY,2003-08-29,2003-09-01,893.2088847157379,692.3168052515125,0.6930228789898214,positive
90,2003-08-29,exit,sell,Sell because there were 1 consecutive positive return days (threshold m=1).,0.008932139287862961,1,0,completed,2003-09-01,116.11799621582031,-868.8803412259073,SELL,2003-08-29,2003-09-01,893.2088847157379,692.3168052515125,0.6930228789898214,positive
91,2004-02-06,entry,buy,Buy because there were 4 consecutive negative return days (threshold n=4).,-0.003992019901693733,0,4,completed,2004-02-09,169.6580047607422,593.2943535242802,BUY,2004-02-09,2004-02-10,4005.9228231832953,3800.6026278506247,3.777664767394875,positive
92,2004-02-09,exit,sell,Sell because there were 1 consecutive positive return days (threshold m=1).,0.03979770309623243,1,0,completed,2004-02-10,176.41000366210938,-593.2943535242802,SELL,2004-02-09,2004-02-10,4005.9228231832953,3800.6026278506247,3.777664767394875,positive
93,2004-04-08,entry,buy,Buy because there were 4 consecutive negative return days (threshold n=4).,-0.03095295382488117,0,4,completed,2004-04-09,194.197998046875,536.9144368112076,BUY,2004-04-09,2004-04-12,458.52702635879007,249.53308183002753,0.23972790612735057,positive
94,2004-04-09,exit,sell,Sell because there were 1 consecutive positive return days (threshold m=1).,0.004397593769446928,1,0,completed,2004-04-12,195.052001953125,-536.9144368112076,SELL,2004-04-09,2004-04-12,458.52702635879007,249.53308183002753,0.23972790612735057,positive
95,2004-07-22,entry,buy,Buy because there were 4 consecutive negative return days (threshold n=4).,-0.008045887355139447,0,4,completed,2004-07-23,186.28700256347656,560.9879580478558,BUY,2004-07-23,2004-07-26,1546.0809634205564,1335.525352099255,1.2802110009605245,positive
96,2004-07-23,exit,sell,Sell because there were 1 consecutive positive return days (threshold m=1).,0.014794358523013251,1,0,completed,2004-07-26,189.04299926757812,-560.9879580478558,SELL,2004-07-23,2004-07-26,1546.0809634205564,1335.525352099255,1.2802110009605245,positive
97,2004-11-30,entry,buy,Buy because there were 4 consecutive negative return days (threshold n=4).,-0.013728573030991731,0,4,completed,2004-12-01,224.86199951171875,470.39301657513846,BUY,2004-12-01,2004-12-02,351.3807697515244,139.48236045490347,0.13197916070110266,positive
98,2004-12-01,exit,sell,Sell because there were 1 consecutive positive return days (threshold m=1).,0.0033220109230407413,1,0,completed,2004-12-02,225.60899353027344,-470.39301657513846,SELL,2004-12-01,2004-12-02,351.3807697515244,139.48236045490347,0.13197916070110266,positive
99,2005-03-17,entry,buy,Buy because there were 4 consecutive negative return days (threshold n=4).,-0.033779836294361765,0,4,completed,2005-03-18,244.75999450683597,432.69335219285193,BUY,2005-03-18,2005-03-21,3775.2521388332566,3559.6648416826897,3.3665489035106124,positive
100,2005-03-18,exit,sell,Sell because there were 1 consecutive positive return days (threshold m=1).,0.03564719030614261,1,0,completed,2005-03-21,253.48500061035156,-432.69335219285193,SELL,2005-03-18,2005-03-21,3775.2521388332566,3559.6648416826897,3.3665489035106124,positive
101,2005-04-12,entry,buy,Buy because there were 4 consecutive negative return days (threshold n=4).,-0.011521362051834738,0,4,completed,2005-04-13,250.77999877929688,435.7911501612452,BUY,2005-04-13,2005-04-14,937.826066159684,718.3128318825934,0.6584631447622006,positive
102,2005-04-13,exit,sell,Sell because there were 1 consecutive positive return days (threshold m=1).,0.008581258741190645,1,0,completed,2005-04-14,252.9320068359375,-435.7911501612452,SELL,2005-04-13,2005-04-14,937.826066159684,718.3128318825934,0.6584631447622006,positive
103,2005-05-11,entry,buy,Buy because there were 4 consecutive negative return days (threshold n=4).,-0.0010288185385609605,0,4,completed,2005-05-12,246.62899780273438,445.8928279946758,BUY,2005-05-12,2005-05-13,2013.205846244577,1791.2524378068247,1.6321220995730614,positive
104,2005-05-12,exit,sell,Sell because there were 1 consecutive positive return days (threshold m=1).,0.018306847247782976,1,0,completed,2005-05-13,251.14399719238278,-445.8928279946758,SELL,2005-05-12,2005-05-13,2013.205846244577,1791.2524378068247,1.6321220995730614,positive
105,2005-05-26,entry,buy,Buy because there were 4 consecutive negative return days (threshold n=4).,-0.0027238935894334793,0,4,completed,2005-05-27,240.54100036621094,464.2526261288346,BUY,2005-05-27,2005-05-30,1852.370528469892,1627.1745757180813,1.4578977191722515,positive
106,2005-05-27,exit,sell,Sell because there were 1 consecutive positive return days (threshold m=1).,0.01658763157669374,1,0,completed,2005-05-30,244.531005859375,-464.2526261288346,SELL,2005-05-27,2005-05-30,1852.370528469892,1627.1745757180813,1.4578977191722515,positive
