signal_id,signal_date,signal_type,action,reason,daily_return,positive_run,negative_run,order_status,execution_date,execution_price,execution_size,execution_action,resulting_trade_entry_date,resulting_trade_exit_date,resulting_trade_pnl,resulting_trade_pnl_net,resulting_trade_return_pct,resulting_trade_feedback
27,1998-06-04,entry,buy,Buy because there were 3 consecutive positive return days (threshold n=3).,0.06328343579319218,3,0,completed,1998-06-05,40.12300109863281,3848.789983400087,BUY,1998-06-05,1998-06-11,792.8409877532505,483.19813730076,0.31296572555375307,positive
28,1998-06-10,exit,sell,Sell because there were 2 consecutive negative return days (threshold m=2).,-0.018400889269693188,0,2,completed,1998-06-11,40.32899856567383,-3848.789983400087,SELL,1998-06-05,1998-06-11,792.8409877532505,483.19813730076,0.31296572555375307,positive
29,1998-07-03,entry,buy,Buy because there were 3 consecutive positive return days (threshold n=3).,0.044771619342466984,3,0,completed,1998-07-06,44.85100173950195,3453.301753712943,BUY,1998-07-06,1998-07-13,-4862.252136206412,-5167.157969995814,-3.336437649196941,negative
30,1998-07-10,exit,sell,Sell because there were 2 consecutive negative return days (threshold m=2).,-0.013331773838609617,0,2,completed,1998-07-13,43.44300079345703,-3453.301753712943,SELL,1998-07-06,1998-07-13,-4862.252136206412,-5167.157969995814,-3.336437649196941,negative
31,1998-07-16,entry,buy,Buy because there were 3 consecutive positive return days (threshold n=3).,0.02155389096282101,3,0,completed,1998-07-17,45.310001373291016,3309.9809831326684,BUY,1998-07-17,1998-07-21,-1754.29850713159,-2052.4946944070753,-1.3689613935859726,negative
32,1998-07-20,exit,sell,Sell because there were 2 consecutive negative return days (threshold m=2).,-0.008150971033462073,0,2,completed,1998-07-21,44.779998779296875,-3309.9809831326684,SELL,1998-07-17,1998-07-21,-1754.29850713159,-2052.4946944070753,-1.3689613935859726,negative
33,1998-08-20,entry,buy,Buy because there were 3 consecutive positive return days (threshold n=3).,0.051926498301752,3,0,completed,1998-08-21,35.33000183105469,4189.792393430021,BUY,1998-08-21,1998-08-25,-10063.883119091342,-10349.869981835494,-6.993279303159797,negative
34,1998-08-24,exit,sell,Sell because there were 2 consecutive negative return days (threshold m=2).,-0.023574361089386042,0,2,completed,1998-08-25,32.928001403808594,-4189.792393430021,SELL,1998-08-21,1998-08-25,-10063.883119091342,-10349.869981835494,-6.993279303159797,negative
35,1998-09-08,entry,buy,Buy because there were 3 consecutive positive return days (threshold n=3).,0.006893387000901363,3,0,completed,1998-09-09,26.583999633789062,5198.35233044581,BUY,1998-09-09,1998-09-11,-8857.994830017073,-9125.522828084811,-6.603910189445952,negative
36,1998-09-10,exit,sell,Sell because there were 2 consecutive negative return days (threshold m=2).,-0.043076955355130675,0,2,completed,1998-09-11,24.8799991607666,-5198.35233044581,SELL,1998-09-09,1998-09-11,-8857.994830017073,-9125.522828084811,-6.603910189445952,negative
37,1998-09-24,entry,buy,Buy because there were 3 consecutive positive return days (threshold n=3).,0.09770524770708655,3,0,completed,1998-09-25,26.35700035095215,4914.206777613004,BUY,1998-09-25,1998-09-29,-15371.640075115836,-15615.315934565115,-12.056455317720463,negative
38,1998-09-28,exit,sell,Sell because there were 2 consecutive negative return days (threshold m=2).,-0.005990816584212633,0,2,completed,1998-09-29,23.229000091552734,-4914.206777613004,SELL,1998-09-25,1998-09-29,-15371.640075115836,-15615.315934565115,-12.056455317720463,negative
39,1998-10-20,entry,buy,Buy because there were 3 consecutive positive return days (threshold n=3).,0.076801317684416,3,0,completed,1998-10-21,21.77400016784668,5267.254465889103,BUY,1998-10-21,1998-10-28,2175.376657015673,1943.8228811099364,1.694943202915464,positive
40,1998-10-27,exit,sell,Sell because there were 2 consecutive negative return days (threshold m=2).,-0.003368918269739507,0,2,completed,1998-10-28,22.187000274658203,-5267.254465889103,SELL,1998-10-21,1998-10-28,2175.376657015673,1943.8228811099364,1.694943202915464,positive
41,1998-11-04,entry,buy,Buy because there were 3 consecutive positive return days (threshold n=3).,0.07791666224362248,3,0,completed,1998-11-05,25.952999114990234,4490.26452954737,BUY,1998-11-05,1998-11-11,-3524.8569705346927,-3754.403776286988,-3.221863116368371,negative
42,1998-11-10,exit,sell,Sell because there were 2 consecutive negative return days (threshold m=2).,-0.006630927217893157,0,2,completed,1998-11-11,25.167999267578125,-4490.26452954737,SELL,1998-11-05,1998-11-11,-3524.8569705346927,-3754.403776286988,-3.221863116368371,negative
43,1998-11-23,entry,buy,Buy because there were 3 consecutive positive return days (threshold n=3).,0.09783591324689844,3,0,completed,1998-11-24,25.618000030517578,4409.756719469404,BUY,1998-11-24,1998-12-02,-2513.5599843466084,-2736.9847199101464,-2.4231876793593408,negative
44,1998-12-01,exit,sell,Sell because there were 2 consecutive negative return days (threshold m=2).,-0.028205598199670057,0,2,completed,1998-12-02,25.04800033569336,-4409.756719469404,SELL,1998-11-24,1998-12-02,-2513.5599843466084,-2736.9847199101464,-2.4231876793593408,negative
45,1998-12-14,entry,buy,Buy because there were 3 consecutive positive return days (threshold n=3).,0.01893989547485897,3,0,completed,1998-12-15,24.586000442504883,4489.099906596399,BUY,1998-12-15,1998-12-17,-8129.7636297504205,-8342.371890700726,-7.5587860979628525,negative
46,1998-12-16,exit,sell,Sell because there were 2 consecutive negative return days (threshold m=2).,-0.06506572052989834,0,2,completed,1998-12-17,22.774999618530273,-4489.099906596399,SELL,1998-12-15,1998-12-17,-8129.7636297504205,-8342.371890700726,-7.5587860979628525,negative
47,1998-12-22,entry,buy,Buy because there were 3 consecutive positive return days (threshold n=3).,0.0010336400264028267,3,0,completed,1998-12-23,24.211000442504883,4231.289790652826,BUY,1998-12-23,1998-12-30,6702.361478849475,6490.7715993829015,6.336370541845874,positive
48,1998-12-29,exit,sell,Sell because there were 2 consecutive negative return days (threshold m=2).,-0.0020118406596812966,0,2,completed,1998-12-30,25.795000076293945,-4231.289790652826,SELL,1998-12-23,1998-12-30,6702.361478849475,6490.7715993829015,6.336370541845874,positive
49,1999-01-05,entry,buy,Buy because there were 3 consecutive positive return days (threshold n=3).,0.02360067376759445,3,0,completed,1999-01-06,28.235000610351562,3846.643869859063,BUY,1999-01-06,1999-01-11,-3923.5785081100667,-4136.874913628508,-3.8095642978990165,negative
50,1999-01-08,exit,sell,Sell because there were 2 consecutive negative return days (threshold m=2).,-0.01519812096310369,0,2,completed,1999-01-11,27.21500015258789,-3846.643869859063,SELL,1999-01-06,1999-01-11,-3923.5785081100667,-4136.874913628508,-3.8095642978990165,negative
51,1999-02-10,entry,buy,Buy because there were 3 consecutive positive return days (threshold n=3).,0.015764945147910492,3,0,completed,1999-02-11,29.70299911499023,3524.22192924282,BUY,1999-02-11,1999-02-24,20680.134388347597,20450.094332268593,19.537055653070283,positive
52,1999-02-23,exit,sell,Sell because there were 2 consecutive negative return days (threshold m=2).,-0.021807262737443045,0,2,completed,1999-02-24,35.57099914550781,-3524.22192924282,SELL,1999-02-11,1999-02-24,20680.134388347597,20450.094332268593,19.537055653070283,positive
53,1999-02-26,entry,buy,Buy because there were 3 consecutive positive return days (threshold n=3).,0.032453218208470025,3,0,completed,1999-03-01,38.90800094604492,3189.7693904420344,BUY,1999-03-01,1999-03-17,583.7235153132831,334.9246908760022,0.26993159953169893,positive
54,1999-03-16,exit,sell,Sell because there were 2 consecutive negative return days (threshold m=2).,-0.034122368912668066,0,2,completed,1999-03-17,39.090999603271484,-3189.7693904420344,SELL,1999-03-01,1999-03-17,583.7235153132831,334.9246908760022,0.26993159953169893,positive
55,1999-03-19,entry,buy,Buy because there were 3 consecutive positive return days (threshold n=3).,0.03333411702692035,3,0,completed,1999-03-22,43.0890007019043,2887.644802396568,BUY,1999-03-22,1999-03-25,-2564.229994510966,-2810.517222351087,-2.2592955388086877,negative
56,1999-03-24,exit,sell,Sell because there were 2 consecutive negative return days (threshold m=2).,-0.022015729448673693,0,2,completed,1999-03-25,42.20100021362305,-2887.644802396568,SELL,1999-03-22,1999-03-25,-2564.229994510966,-2810.517222351087,-2.2592955388086877,negative
57,1999-04-05,entry,buy,Buy because there were 3 consecutive positive return days (threshold n=3).,0.03337652764631471,3,0,completed,1999-04-06,47.06100082397461,2587.1897202418954,BUY,1999-04-06,1999-04-12,-2563.9079340860017,-2804.8555012640804,-2.303843132538865,negative
58,1999-04-09,exit,sell,Sell because there were 2 consecutive negative return days (threshold m=2).,-0.027607723051261912,0,2,completed,1999-04-12,46.06999969482422,-2587.1897202418954,SELL,1999-04-06,1999-04-12,-2563.9079340860017,-2804.8555012640804,-2.303843132538865,negative
59,1999-05-05,entry,buy,Buy because there were 3 consecutive positive return days (threshold n=3).,0.02358852601677608,3,0,completed,1999-05-06,55.90700149536133,2134.096534411741,BUY,1999-05-06,1999-05-14,-3954.4822459415677,-4189.149639976831,-3.5112783514947896,negative
60,1999-05-13,exit,sell,Sell because there were 2 consecutive negative return days (threshold m=2).,-0.009582769537191949,0,2,completed,1999-05-14,54.05400085449219,-2134.096534411741,SELL,1999-05-06,1999-05-14,-3954.4822459415677,-4189.149639976831,-3.5112783514947896,negative
61,1999-07-12,entry,buy,Buy because there were 3 consecutive positive return days (threshold n=3).,0.09592891429508166,3,0,completed,1999-07-13,56.20800018310547,2047.9546024927397,BUY,1999-07-13,1999-07-19,1136.6154293696163,905.2559485964396,0.7867838029890661,positive
62,1999-07-16,exit,sell,Sell because there were 2 consecutive negative return days (threshold m=2).,-0.015112579373854573,0,2,completed,1999-07-19,56.76300048828125,-2047.9546024927397,SELL,1999-07-13,1999-07-19,1136.6154293696163,905.2559485964396,0.7867838029890661,positive
63,1999-07-21,entry,buy,Buy because there were 3 consecutive positive return days (threshold n=3).,0.0021532650179822976,3,0,completed,1999-07-22,60.0369987487793,1931.6659433351206,BUY,1999-07-22,1999-07-26,-4265.118756582544,-4492.796489472102,-3.8753907583899094,negative
64,1999-07-23,exit,sell,Sell because there were 2 consecutive negative return days (threshold m=2).,-0.014048749662775917,0,2,completed,1999-07-26,57.82899856567383,-1931.6659433351206,SELL,1999-07-22,1999-07-26,-4265.118756582544,-4492.796489472102,-3.8753907583899094,negative
65,1999-09-03,entry,buy,Buy because there were 3 consecutive positive return days (threshold n=3).,0.02456931759724168,3,0,completed,1999-09-06,53.58599853515625,2084.56074742708,BUY,1999-09-06,1999-09-23,15898.950482427686,15659.644993629116,14.022739615457066,positive
66,1999-09-22,exit,sell,Sell because there were 2 consecutive negative return days (threshold m=2).,-0.008503639897712856,0,2,completed,1999-09-23,61.2130012512207,-2084.56074742708,SELL,1999-09-06,1999-09-23,15898.950482427686,15659.644993629116,14.022739615457066,positive
67,1999-10-18,entry,buy,Buy because there were 3 consecutive positive return days (threshold n=3).,0.011330695694077075,3,0,completed,1999-10-19,59.97999954223633,2110.3690041358723,BUY,1999-10-19,1999-10-21,-1810.6921617173625,-2062.041333359684,-1.6293277451860388,negative
68,1999-10-20,exit,sell,Sell because there were 2 consecutive negative return days (threshold m=2).,-0.009698305951358344,0,2,completed,1999-10-21,59.12200164794922,-2110.3690041358723,SELL,1999-10-19,1999-10-21,-1810.6921617173625,-2062.041333359684,-1.6293277451860388,negative
69,1999-10-26,entry,buy,Buy because there were 3 consecutive positive return days (threshold n=3).,0.022207027135739743,3,0,completed,1999-10-27,65.45600128173828,1903.8894859911943,BUY,1999-10-27,1999-11-18,32352.786830788446,32071.192058687,25.747012486651926,positive
70,1999-11-17,exit,sell,Sell because there were 2 consecutive negative return days (threshold m=2).,-0.010786126599362178,0,2,completed,1999-11-18,82.4489974975586,-1903.8894859911943,SELL,1999-10-27,1999-11-18,32352.786830788446,32071.192058687,25.747012486651926,positive
71,1999-11-22,entry,buy,Buy because there were 3 consecutive positive return days (threshold n=3).,0.0435282707820841,3,0,completed,1999-11-23,88.7979965209961,1746.5329305533367,BUY,1999-11-23,1999-11-25,-5677.977597829705,-5982.476870414036,-3.858634309767714,negative
72,1999-11-24,exit,sell,Sell because there were 2 consecutive negative return days (threshold m=2).,-0.011794239370047976,0,2,completed,1999-11-25,85.54699707031251,-1746.5329305533367,SELL,1999-11-23,1999-11-25,-5677.977597829705,-5982.476870414036,-3.858634309767714,negative
73,1999-12-01,entry,buy,Buy because there were 3 consecutive positive return days (threshold n=3).,0.0374371980754753,3,0,completed,1999-12-02,87.76200103759764,1702.3913572820775,BUY,1999-12-02,2000-01-07,126382.12781550961,125956.93514356573,84.32493438575423,positive
74,2000-01-06,exit,sell,Sell because there were 2 consecutive negative return days (threshold m=2).,-0.04323179191814108,0,2,completed,2000-01-07,162.0,-1702.3913572820775,SELL,1999-12-02,2000-01-07,126382.12781550961,125956.93514356573,84.32493438575423,positive
75,2000-01-13,entry,buy,Buy because there were 3 consecutive positive return days (threshold n=3).,0.07113670662604288,3,0,completed,2000-01-14,181.3820037841797,1483.4126585718225,BUY,2000-01-14,2000-01-21,-1593.1928006933028,-2129.728328793758,-0.791751438943181,negative
76,2000-01-20,exit,sell,Sell because there were 2 consecutive negative return days (threshold m=2).,-0.02081025711482265,0,2,completed,2000-01-21,180.30799865722656,-1483.4126585718225,SELL,2000-01-14,2000-01-21,-1593.1928006933028,-2129.728328793758,-0.791751438943181,negative
77,2000-01-28,entry,buy,Buy because there were 3 consecutive positive return days (threshold n=3).,0.004072219958051182,3,0,completed,2000-01-31,181.7230072021484,1469.4953745794228,BUY,2000-01-31,2000-02-02,-26893.249738864022,-27400.4387262016,-10.264216545502212,negative
78,2000-02-01,exit,sell,Sell because there were 2 consecutive negative return days (threshold m=2).,-0.02230330219743004,0,2,completed,2000-02-02,163.4219970703125,-1469.4953745794228,SELL,2000-01-31,2000-02-02,-26893.249738864022,-27400.4387262016,-10.264216545502212,negative
79,2000-03-09,entry,buy,Buy because there were 3 consecutive positive return days (threshold n=3).,0.05595531506739637,3,0,completed,2000-03-10,183.14700317382812,1315.9412798012374,BUY,2000-03-10,2000-03-21,-11459.226945300425,-11929.789121851782,-4.953443313394713,negative
80,2000-03-20,exit,sell,Sell because there were 2 consecutive negative return days (threshold m=2).,-0.022274156863637207,0,2,completed,2000-03-21,174.43899536132812,-1315.9412798012374,SELL,2000-03-10,2000-03-21,-11459.226945300425,-11929.789121851782,-4.953443313394713,negative
81,2000-04-14,entry,buy,Buy because there were 3 consecutive positive return days (threshold n=3).,0.03499324819016669,3,0,completed,2000-04-17,183.67300415039062,1250.4690231696252,BUY,2000-04-17,2000-04-19,-20737.777822309632,-21176.39484865246,-9.223519785765937,negative
82,2000-04-18,exit,sell,Sell because there were 2 consecutive negative return days (threshold m=2).,-0.03111534752532097,0,2,completed,2000-04-19,167.08900451660156,-1250.4690231696252,SELL,2000-04-17,2000-04-19,-20737.777822309632,-21176.39484865246,-9.223519785765937,negative
83,2000-04-21,entry,buy,Buy because there were 3 consecutive positive return days (threshold n=3).,0.0027805573041448373,3,0,completed,2000-04-24,169.85899353027344,1233.7281801861168,BUY,2000-04-24,2000-05-05,12855.464203713631,12423.489085557218,5.931874576910119,positive
84,2000-05-04,exit,sell,Sell because there were 2 consecutive negative return days (threshold m=2).,-0.05574032190504641,0,2,completed,2000-05-05,180.2790069580078,-1233.7281801861168,SELL,2000-04-24,2000-05-05,12855.464203713631,12423.489085557218,5.931874576910119,positive
85,2000-07-25,entry,buy,Buy because there were 3 consecutive positive return days (threshold n=3).,0.011348417400750987,3,0,completed,2000-07-26,138.75599670410156,1595.3338728825233,BUY,2000-07-26,2000-08-07,-1381.5548495723683,-1822.897577938054,-0.8236634964629723,negative
86,2000-08-04,exit,sell,Sell because there were 2 consecutive negative return days (threshold m=2).,-0.017653574126411775,0,2,completed,2000-08-07,137.88999938964844,-1595.3338728825233,SELL,2000-07-26,2000-08-07,-1381.5548495723683,-1822.897577938054,-0.8236634964629723,negative
87,2000-08-14,entry,buy,Buy because there were 3 consecutive positive return days (threshold n=3).,0.021204143775327866,3,0,completed,2000-08-15,135.86099243164062,1616.581661723812,BUY,2000-08-15,2000-08-17,-9914.488227233509,-10343.834516823452,-4.711350610275254,negative
88,2000-08-16,exit,sell,Sell because there were 2 consecutive negative return days (threshold m=2).,-0.00133181537547844,0,2,completed,2000-08-17,129.72799682617188,-1616.581661723812,SELL,2000-08-15,2000-08-17,-9914.488227233509,-10343.834516823452,-4.711350610275254,negative
89,2000-10-03,entry,buy,Buy because there were 3 consecutive positive return days (threshold n=3).,0.013661707632556919,3,0,completed,2000-10-04,115.67400360107422,1813.7501909344928,BUY,2000-10-04,2000-10-19,35451.55691460707,34996.497865457255,16.68748986358727,positive
90,2000-10-18,exit,sell,Sell because there were 2 consecutive negative return days (threshold m=2).,-0.01761780650576794,0,2,completed,2000-10-19,135.22000122070312,-1813.7501909344928,SELL,2000-10-04,2000-10-19,35451.55691460707,34996.497865457255,16.68748986358727,positive
91,2000-11-01,entry,buy,Buy because there were 3 consecutive positive return days (threshold n=3).,0.03993823179554501,3,0,completed,2000-11-02,140.79100036621094,1726.3207055677738,BUY,2000-11-02,2000-11-08,2351.247958053276,1862.7958719156427,0.7665660492601553,positive
92,2000-11-07,exit,sell,Sell because there were 2 consecutive negative return days (threshold m=2).,-0.010731113592623576,0,2,completed,2000-11-08,142.1529998779297,-1726.3207055677738,SELL,2000-11-02,2000-11-08,2351.247958053276,1862.7958719156427,0.7665660492601553,positive
93,2001-01-02,entry,buy,Buy because there were 3 consecutive positive return days (threshold n=3).,0.0031682698942328003,3,0,completed,2001-01-03,94.6709976196289,2586.0092459546377,BUY,2001-01-03,2001-01-15,38733.25800804448,38204.88459970022,15.605346567584702,positive
94,2001-01-12,exit,sell,Sell because there were 2 consecutive negative return days (threshold m=2).,-0.02663139437309392,0,2,completed,2001-01-15,109.64900207519533,-2586.0092459546377,SELL,2001-01-03,2001-01-15,38733.25800804448,38204.88459970022,15.605346567584702,positive
95,2001-02-26,entry,buy,Buy because there were 3 consecutive positive return days (threshold n=3).,0.06415899611504194,3,0,completed,2001-02-27,88.8030014038086,3165.599260091772,BUY,2001-02-27,2001-03-14,-12529.44245108177,-13079.142439706338,-4.653480631685131,negative
96,2001-03-13,exit,sell,Sell because there were 2 consecutive negative return days (threshold m=2).,-0.018792644582627083,0,2,completed,2001-03-14,84.84500122070312,-3165.599260091772,SELL,2001-02-27,2001-03-14,-12529.44245108177,-13079.142439706338,-4.653480631685131,negative
97,2001-04-20,entry,buy,Buy because there were 3 consecutive positive return days (threshold n=3).,0.022204343197919973,3,0,completed,2001-04-24,96.58399963378908,2781.925901172822,BUY,2001-04-24,2001-05-03,65378.03907530491,64775.281975789396,24.115881288487284,positive
98,2001-05-02,exit,sell,Sell because there were 2 consecutive negative return days (threshold m=2).,-0.007020350246585982,0,2,completed,2001-05-03,120.08499908447266,-2781.925901172822,SELL,2001-04-24,2001-05-03,65378.03907530491,64775.281975789396,24.115881288487284,positive
99,2001-05-18,entry,buy,Buy because there were 3 consecutive positive return days (threshold n=3).,0.029506614608260318,3,0,completed,2001-05-21,127.98100280761719,2592.3260325569954,BUY,2001-05-21,2001-05-25,-30628.338403581878,-31261.247035680168,-9.423794180421805,negative
100,2001-05-24,exit,sell,Sell because there were 2 consecutive negative return days (threshold m=2).,-0.03615878691337682,0,2,completed,2001-05-25,116.16600036621094,-2592.3260325569954,SELL,2001-05-21,2001-05-25,-30628.338403581878,-31261.247035680168,-9.423794180421805,negative
101,2001-06-04,entry,buy,Buy because there were 3 consecutive positive return days (threshold n=3).,0.04347441722722856,3,0,completed,2001-06-05,117.61000061035156,2555.2917426543795,BUY,2001-06-05,2001-06-13,-8473.352253483477,-9065.93462805641,-3.0170147016492126,negative
102,2001-06-12,exit,sell,Sell because there were 2 consecutive negative return days (threshold m=2).,-0.01775525851884574,0,2,completed,2001-06-13,114.2939987182617,-2555.2917426543795,SELL,2001-06-05,2001-06-13,-8473.352253483477,-9065.93462805641,-3.0170147016492126,negative
103,2001-06-22,entry,buy,Buy because there were 3 consecutive positive return days (threshold n=3).,0.012455578557893698,3,0,completed,2001-06-25,111.197998046875,2625.1841817646646,BUY,2001-06-25,2001-07-05,-984.4440681617492,-1567.2900751266961,-0.5369367221079482,negative
104,2001-07-04,exit,sell,Sell because there were 2 consecutive negative return days (threshold m=2).,-0.0063480126094231926,0,2,completed,2001-07-05,110.82299804687499,-2625.1841817646646,SELL,2001-06-25,2001-07-05,-984.4440681617492,-1567.2900751266961,-0.5369367221079482,negative
105,2001-08-01,entry,buy,Buy because there were 3 consecutive positive return days (threshold n=3).,0.029935595772768053,3,0,completed,2001-08-02,102.11399841308594,2844.137967943538,BUY,2001-08-02,2001-08-08,-16251.395495616707,-16815.99670001146,-5.790388983272778,negative
106,2001-08-07,exit,sell,Sell because there were 2 consecutive negative return days (threshold m=2).,-0.023164334887182947,0,2,completed,2001-08-08,96.4000015258789,-2844.137967943538,SELL,2001-08-02,2001-08-08,-16251.395495616707,-16815.99670001146,-5.790388983272778,negative
