entry_date,exit_date,bars_held,pnl,pnl_net,return_pct,entry_signal_id,exit_signal_id
2004-02-09,2004-02-10,1,4005.9228231832953,3800.6026278506247,3.777664767394875,91,92
2004-04-09,2004-04-12,1,458.52702635879007,249.53308183002753,0.23972790612735057,93,94
2004-07-23,2004-07-26,1,1546.0809634205564,1335.525352099255,1.2802110009605245,95,96
2004-12-01,2004-12-02,1,351.3807697515244,139.48236045490347,0.13197916070110266,97,98
2005-03-18,2005-03-21,1,3775.2521388332566,3559.6648416826897,3.3665489035106124,99,100
2005-04-13,2005-04-14,1,937.826066159684,718.3128318825934,0.6584631447622006,101,102
2005-05-12,2005-05-13,1,2013.205846244577,1791.2524378068247,1.6321220995730614,103,104
2005-05-27,2005-05-30,1,1852.370528469892,1627.1745757180813,1.4578977191722515,105,106
2005-08-11,2005-08-17,4,-5437.14133258188,-5658.139405166504,-5.003085771402401,107,108
2005-10-31,2005-11-01,1,3215.624696387715,2996.7243226439386,2.7823808744343035,109,110
2006-03-08,2006-03-10,2,-2588.5636362655227,-2807.3535978896693,-2.538241640392259,111,112
2006-04-14,2006-04-17,1,754.2621658132165,537.4633502229814,0.49888645962200245,113,114
2006-06-09,2006-06-15,4,-7490.697027963657,-7700.272064725539,-7.097691736520822,115,116
2006-07-14,2006-07-19,3,-4025.8122750501448,-4224.221679641962,-4.174942818277096,117,118
2006-08-03,2006-08-07,2,1191.8744095658776,996.2733394807644,1.0253654918585156,119,120
2006-08-23,2006-08-28,3,-711.3378122877418,-906.9285894960149,-0.9251983360234735,121,122
2006-09-12,2006-09-13,1,1182.7242803680103,986.9626053871241,1.0172723422387489,123,124
2006-09-26,2006-09-27,1,947.855818431389,750.4537829622038,0.7646064428812922,125,126
2006-11-21,2006-11-22,1,398.6289269143829,200.35025614908648,0.20250853361214227,127,128
2007-01-10,2007-01-12,2,1489.771019153945,1290.0205408097258,1.3028947657375507,129,130
2007-02-09,2007-02-12,1,1302.009132466725,1099.9953769816545,1.1005623976915786,131,132
2007-05-03,2007-05-04,1,1882.4746775828232,1677.7904653363714,1.6554996580598473,133,134
2007-07-30,2007-08-01,2,2522.840309878769,2314.3279301158823,2.2555003161338334,135,136
2007-10-23,2007-10-24,1,2077.359462060931,1862.034813006305,1.7545677806098767,137,138
2008-01-07,2008-01-08,1,1157.5892640978939,943.5984558721566,0.8894181211358775,139,140
2008-01-15,2008-01-25,8,-11889.819587589622,-12093.844597634768,-11.22987150018355,141,142
2008-03-05,2008-03-06,1,964.5242471053651,769.0980654846837,0.7928291371612988,143,144
2008-03-31,2008-04-02,2,4943.353893101346,4745.7980529181095,4.944230122330428,145,146
2008-04-16,2008-04-18,2,-936.0847136005495,-1139.9406452484764,-1.114841448901022,147,148
2008-05-23,2008-05-28,3,-1603.3804872551552,-1802.717676886826,-1.7991949072869162,149,150
2008-06-12,2008-06-13,1,544.4759553133582,346.36708327722687,0.35119918384622073,151,152
2008-06-24,2008-06-26,2,-492.7637977122749,-690.8757830905207,-0.6978206895344975,153,154
2008-07-02,2008-07-03,1,-915.516640716474,-1112.1655152062522,-1.1280487332977587,155,156
2008-08-11,2008-08-12,1,763.7318709444977,566.2117276203484,0.5777881825344865,157,158
2008-08-22,2008-08-25,1,3391.870819449706,3192.015582476259,3.257135164358068,159,160
2008-09-15,2008-09-22,5,937.0749107940844,739.2165591289075,0.7527672293526242,161,162
2008-10-08,2008-10-10,2,-3423.055606279347,-3609.376457877065,-3.807190165167138,163,164
2008-10-27,2008-10-28,1,4430.207451104784,4233.673181921216,4.412879537145799,165,166
2008-11-21,2008-11-24,1,4252.600421320234,4038.693228956991,3.8597632763875547,167,168
2009-11-02,2009-11-03,1,847.7578657837914,636.7379300046495,0.6084315550466917,169,170
2009-11-23,2009-11-24,1,-797.6177806390411,-1012.2724565322007,-0.9435956512361898,171,172
2010-02-08,2010-02-10,2,-890.1084392051417,-1101.4253519951608,-1.040945095046909,173,174
2010-02-26,2010-03-01,1,1451.4799794774256,1235.9874654568657,1.1596278340479456,175,176
2010-03-15,2010-03-17,2,2817.2270019253456,2602.655570903576,2.467322755143074,177,178
2010-05-07,2010-05-11,2,4445.506316533181,4231.923430696919,4.054284618547061,179,180
2010-12-21,2010-12-22,1,1526.0667739654168,1298.155615745544,1.1533505106071873,181,182
2011-02-25,2011-02-28,1,351.3976596323391,121.43538821847548,0.10578077447891328,183,184
2011-05-10,2011-05-13,3,-2223.113310532605,-2448.1224083651127,-2.1596106323695783,185,186
2011-05-24,2011-05-25,1,1234.9278224733616,1010.1195975943498,0.9049879277514628,187,188
2011-07-20,2011-07-26,4,-1377.1038962760483,-1601.1486889727191,-1.4262607266387801,189,190
2011-08-04,2011-08-10,4,-15400.473253343887,-15608.153875181799,-14.055374380309507,191,192
2011-11-23,2011-11-28,3,103.62324219578095,-86.8153178035807,-0.09158078664047098,193,194
2012-01-10,2012-01-11,1,851.1352879398988,656.510563964946,0.6794460345460074,195,196
2012-03-26,2012-03-27,1,2712.0229213790553,2517.043029994394,2.622211415359629,197,198
2012-04-10,2012-04-12,2,-187.14403005852193,-385.50402833057774,-0.39007595325300193,199,200
2012-05-10,2012-05-11,1,23.587211330166085,-174.78056262814397,-0.17699070313798565,201,202
2012-07-23,2012-07-25,2,-355.0605996035138,-550.2851285501124,-0.5637528750565091,203,204
2012-09-21,2012-09-24,1,190.1133011082854,-6.7302035054757425,-0.0068506318090428816,205,206
2013-04-08,2013-04-09,1,1548.9391395898137,1351.0443814050723,1.3795069155447186,207,208
2013-05-29,2013-06-05,5,-9854.253502515232,-10040.990537589541,-10.243575690813543,209,210
2013-07-24,2013-07-30,4,-2205.4355132466644,-2382.8417152459333,-2.6745251140254367,211,212
2013-08-23,2013-08-27,2,-1389.7859318823841,-1564.2301472697538,-1.7923413135701154,213,214
2013-09-26,2013-10-02,4,401.6781178034866,229.65848216379925,0.2692465058455861,215,216
2013-10-10,2013-10-11,1,1465.052368579746,1290.2992781778564,1.4971389527290107,217,218
2013-11-05,2013-11-07,2,-1003.6069036007631,-1177.7744332530956,-1.3513995464975253,219,220
2014-03-25,2014-03-26,1,1701.1155086085835,1526.3026403557785,1.7677001642793682,221,222
2014-04-25,2014-04-29,2,205.5121527142508,29.502573052977425,0.033592427525543075,223,224
2014-08-06,2014-08-11,3,399.11153860476276,224.581102882965,0.25973638374084446,225,226
2014-09-15,2014-09-16,1,143.3596380201407,-32.302390464894074,-0.03712563473698437,227,228
2014-09-24,2014-09-29,3,-2752.5840348514985,-2926.3605977967964,-3.333588227970479,229,230
2015-02-09,2015-02-12,3,-1223.830491645181,-1392.8510809123118,-1.6384806751712715,231,232
2015-05-26,2015-05-28,2,209.52496113465426,42.63681795404759,0.05119494693323785,233,234
2015-08-21,2015-08-26,3,-1140.6343796370684,-1306.4798345132444,-1.568042601414458,235,236
2015-09-15,2015-09-16,1,2095.4769885888586,1927.7859610064722,2.344853211664715,237,238
2015-10-30,2015-11-02,1,5828.906281613499,5654.918286693234,6.755656704034892,239,240
2015-12-08,2015-12-10,2,819.7093973396248,639.3284961011054,0.7148945060937569,241,242
2016-01-05,2016-01-06,1,217.5103026033057,36.51687631693056,0.04045583673649354,243,244
2016-05-05,2016-05-10,3,1590.4903771522404,1411.8593209150608,1.607763265058338,245,246
2016-06-15,2016-06-16,1,-525.4430735163719,-709.7650053849766,-0.768742290836274,247,248
2016-07-22,2016-07-25,1,-388.55956333254085,-573.2335440929735,-0.6206198040542155,249,250
2016-10-14,2016-10-17,1,385.70474538108306,203.5664141808677,0.22569133296303556,251,252
2016-10-31,2016-11-01,1,281.48298667809746,99.20076824252746,0.10980477685986208,253,254
2016-11-07,2016-11-08,1,544.0135808654258,359.5187756375698,0.3918638794095967,255,256
2017-08-14,2017-08-15,1,1796.417442818644,1610.6634133420325,1.7560475480390778,257,258
2017-11-13,2017-11-15,2,305.987303985592,119.10056458046884,0.12780074959566318,259,260
2017-11-21,2017-11-22,1,1974.4892566049934,1788.2476324536688,1.9479795982507833,261,262
2018-02-07,2018-02-08,1,-308.7035511518911,-498.72867420387774,-0.5296376855906942,263,264
2018-03-28,2018-03-30,2,-123.66354858562656,-310.8006021390779,-0.3358200129790994,265,266
2018-04-12,2018-04-13,1,1290.3681376124512,1101.6547382116396,1.1867471919032104,267,268
2018-04-27,2018-04-30,1,630.2451233597848,439.6487300537074,0.46592081739449986,269,270
2018-05-09,2018-05-10,1,2404.7283515213935,2213.1205535139666,2.359634069605463,271,272
2018-06-04,2018-06-05,1,329.71221529837476,134.57159357921282,0.13833555144752407,273,274
2018-10-04,2018-10-08,2,-2918.40266204415,-3110.0773799626713,-3.204844660032825,275,276
2018-10-24,2018-10-26,2,86.42947853718682,-103.47801401908693,-0.109123429034489,277,278
2018-12-31,2019-01-02,1,324.60117917080646,134.9980916877688,0.14315491325322904,279,280
2019-03-11,2019-03-13,2,-61.62127529466798,-251.24325675320912,-0.2651506480848986,281,282
2019-03-28,2019-03-29,1,1352.1583496336095,1163.6316750685974,1.2511464966435117,283,284
2019-04-16,2019-04-17,1,1673.8760448423368,1480.4618466303875,1.547355604733789,285,286
2019-05-08,2019-05-15,5,-2854.222560778814,-3043.4366305855942,-3.193328761785541,287,288
2019-05-21,2019-05-24,3,-2114.722594257153,-2300.778223055458,-2.450272424458535,289,290
2019-08-05,2019-08-07,2,572.0143497701745,388.51676363089297,0.42482000957890753,291,292
2019-10-04,2019-10-07,1,104.90950754574997,-80.06404248064091,-0.08718958352145673,293,294
2019-10-11,2019-10-14,1,-1166.2357529071217,-1349.9231141546225,-1.4627686575857737,295,296
2019-11-01,2019-11-05,2,1342.2286730148176,1159.0308037879975,1.2765426645124807,297,298
2020-01-28,2020-01-31,3,-550.2604318508056,-734.3791284743616,-0.7998003058312247,299,300
2020-03-12,2020-03-16,2,-5581.566436107756,-5753.6943045865255,-6.493763935390816,301,302
2020-03-20,2020-03-23,1,-4195.92928706711,-4367.121742623973,-5.0071851046842415,303,304
2020-05-07,2020-05-13,4,930.4734335900388,766.5037428654989,0.9482264146971838,305,306
2020-08-05,2020-08-06,1,-355.5353193602954,-520.8869262871748,-0.6340873466218724,307,308
2021-01-27,2021-01-29,2,-2708.7256315617583,-2869.508905174168,-3.5246193813305875,309,310
2021-03-23,2021-03-25,2,4651.937335473028,4494.229687384305,5.902540199452884,311,312
2021-04-12,2021-04-14,2,-765.2235889368936,-931.0732096351973,-1.1324651494957791,313,314
2021-06-18,2021-06-22,2,-879.8705981070875,-1044.2435123251073,-1.26968959720479,315,316
2021-07-01,2021-07-02,1,1122.4860017060566,958.3095626033692,1.1759554275943507,317,318
2021-09-16,2021-09-20,2,-942.3274290603783,-1106.0317567587106,-1.3626450778123282,319,320
2021-10-07,2021-10-08,1,764.3205714859059,599.4231654373264,0.7335004582706318,321,322
2021-12-23,2021-12-24,1,-662.2890732703187,-828.1324058893827,-1.0027211825580256,323,324
2022-03-29,2022-03-30,1,1156.6007052274927,992.6394932229111,1.2296312132653848,325,326
2023-01-27,2023-02-03,5,-6955.196998969611,-7111.213283034795,-9.11992196194911,327,328
2023-03-16,2023-03-17,1,1795.2729293920363,1641.9962359328051,2.2749577232813847,329,330
2023-04-19,2023-04-20,1,168.3360813484826,14.326933839690014,0.01900224696010828,331,332
2023-05-05,2023-05-09,2,1127.135764541659,972.4790356020827,1.276490614531989,333,334
2023-06-22,2023-06-23,1,4640.295965202132,4479.773896431951,6.153298675569744,335,336
2023-10-17,2023-10-18,1,20.66791641760527,-143.9231047839873,-0.18074887978657916,337,338
2024-01-22,2024-01-23,1,1075.868680136049,911.0868996605099,1.1394140750283503,339,340
2024-03-07,2024-03-08,1,2712.2074244808205,2543.0450701294276,3.211827943708033,341,342
2024-03-15,2024-03-20,3,293.27030827470224,122.34328641780758,0.15270557852100497,343,344
2024-03-28,2024-03-29,1,2532.518661386695,2358.3690198465993,2.9563387347392016,345,346
2024-04-19,2024-04-22,1,3339.272393675699,3162.654736404797,3.725995361623341,347,348
2024-06-10,2024-06-12,2,-621.2617559853564,-801.526122539428,-0.9888156947501796,349,350
2024-09-09,2024-09-13,4,-2369.513468072329,-2547.065340536487,-2.889244266748555,351,352
2024-10-01,2024-10-07,4,-4677.788735832898,-4847.8929955955255,-5.568297211374801,353,354
2024-12-24,2024-12-26,1,2806.2564415210095,2637.860228662865,3.4219171558027193,355,356
2025-03-24,2025-03-25,1,2786.1791871882515,2610.64435910712,3.164302339438711,357,358
2025-05-02,2025-05-05,1,935.1265702989417,757.9660995715578,0.9233467329015554,359,360
2025-05-29,2025-06-04,4,344.9079807817691,166.57416502604474,0.20036634658888944,361,362
2025-09-04,2025-09-05,1,960.2319873541918,781.6937855248436,0.9078399971834828,363,364
2025-10-14,2025-10-16,2,-1099.1617098671732,-1276.901293139615,-1.5103821899986436,365,366
